xmin,ymin,xmax,ymax,label,file,width,height,annotation_file,image_file,cropped_image_file
2,28,19,46,with_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-2432.png
23,36,45,59,with_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-2433.png
30,71,51,92,without_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-2434.png
4,177,35,209,with_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-2435.png
93,15,117,34,with_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-2436.png
99,74,122,100,with_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-2437.png
56,132,79,162,mask_incorrectly_worn,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-2438.png
36,152,65,183,with_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-2439.png
138,191,165,221,with_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-2440.png
182,13,209,36,with_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-2441.png
188,55,213,80,with_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-2442.png
196,146,219,168,with_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-2443.png
213,164,243,193,with_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-2444.png
253,13,277,35,with_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-2445.png
246,73,268,98,with_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-2446.png
286,10,314,38,with_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-2447.png
320,1,341,15,with_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-2448.png
345,34,372,57,with_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-2449.png
358,116,388,141,with_mask,maksssksksss139,400,225,maksssksksss139.xml,maksssksksss139.png,maksssksksss139-2450.png
36,104,49,127,with_mask,maksssksksss613,400,267,maksssksksss613.xml,maksssksksss613.png,maksssksksss613-2451.png
77,114,84,125,with_mask,maksssksksss613,400,267,maksssksksss613.xml,maksssksksss613.png,maksssksksss613-2452.png
108,117,118,132,with_mask,maksssksksss613,400,267,maksssksksss613.xml,maksssksksss613.png,maksssksksss613-2453.png
194,102,206,117,without_mask,maksssksksss613,400,267,maksssksksss613.xml,maksssksksss613.png,maksssksksss613-2454.png
176,141,197,166,with_mask,maksssksksss613,400,267,maksssksksss613.xml,maksssksksss613.png,maksssksksss613-2455.png
250,95,259,108,with_mask,maksssksksss613,400,267,maksssksksss613.xml,maksssksksss613.png,maksssksksss613-2456.png
238,131,260,152,with_mask,maksssksksss613,400,267,maksssksksss613.xml,maksssksksss613.png,maksssksksss613-2457.png
305,120,319,132,with_mask,maksssksksss613,400,267,maksssksksss613.xml,maksssksksss613.png,maksssksksss613-2458.png
341,111,354,120,with_mask,maksssksksss613,400,267,maksssksksss613.xml,maksssksksss613.png,maksssksksss613-2459.png
322,144,341,167,mask_incorrectly_worn,maksssksksss613,400,267,maksssksksss613.xml,maksssksksss613.png,maksssksksss613-2460.png
158,63,189,99,with_mask,maksssksksss183,400,225,maksssksksss183.xml,maksssksksss183.png,maksssksksss183-2461.png
198,56,241,104,with_mask,maksssksksss183,400,225,maksssksksss183.xml,maksssksksss183.png,maksssksksss183-2462.png
372,108,390,128,without_mask,maksssksksss183,400,225,maksssksksss183.xml,maksssksksss183.png,maksssksksss183-2463.png
35,109,50,130,without_mask,maksssksksss183,400,225,maksssksksss183.xml,maksssksksss183.png,maksssksksss183-2464.png
175,55,215,93,with_mask,maksssksksss282,400,267,maksssksksss282.xml,maksssksksss282.png,maksssksksss282-2465.png
8,169,73,251,with_mask,maksssksksss282,400,267,maksssksksss282.xml,maksssksksss282.png,maksssksksss282-2466.png
127,185,178,235,with_mask,maksssksksss282,400,267,maksssksksss282.xml,maksssksksss282.png,maksssksksss282-2467.png
265,185,290,226,with_mask,maksssksksss282,400,267,maksssksksss282.xml,maksssksksss282.png,maksssksksss282-2468.png
320,199,366,260,with_mask,maksssksksss282,400,267,maksssksksss282.xml,maksssksksss282.png,maksssksksss282-2469.png
265,159,280,177,with_mask,maksssksksss282,400,267,maksssksksss282.xml,maksssksksss282.png,maksssksksss282-2470.png
325,143,342,155,with_mask,maksssksksss282,400,267,maksssksksss282.xml,maksssksksss282.png,maksssksksss282-2471.png
329,169,350,193,mask_incorrectly_worn,maksssksksss282,400,267,maksssksksss282.xml,maksssksksss282.png,maksssksksss282-2472.png
316,146,325,158,with_mask,maksssksksss282,400,267,maksssksksss282.xml,maksssksksss282.png,maksssksksss282-2473.png
192,120,224,155,with_mask,maksssksksss439,400,267,maksssksksss439.xml,maksssksksss439.png,maksssksksss439-2474.png
287,110,319,157,with_mask,maksssksksss439,400,267,maksssksksss439.xml,maksssksksss439.png,maksssksksss439-2475.png
134,126,151,146,with_mask,maksssksksss439,400,267,maksssksksss439.xml,maksssksksss439.png,maksssksksss439-2476.png
171,132,187,148,with_mask,maksssksksss439,400,267,maksssksksss439.xml,maksssksksss439.png,maksssksksss439-2477.png
109,139,218,271,with_mask,maksssksksss608,301,400,maksssksksss608.xml,maksssksksss608.png,maksssksksss608-2478.png
62,71,76,85,with_mask,maksssksksss800,400,267,maksssksksss800.xml,maksssksksss800.png,maksssksksss800-2479.png
184,76,198,92,with_mask,maksssksksss800,400,267,maksssksksss800.xml,maksssksksss800.png,maksssksksss800-2480.png
248,61,265,79,with_mask,maksssksksss800,400,267,maksssksksss800.xml,maksssksksss800.png,maksssksksss800-2481.png
317,65,334,81,with_mask,maksssksksss800,400,267,maksssksksss800.xml,maksssksksss800.png,maksssksksss800-2482.png
49,11,55,17,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2483.png
32,52,40,60,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2484.png
52,76,61,86,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2485.png
47,98,58,109,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2486.png
68,100,75,111,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2487.png
2,129,12,140,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2488.png
24,125,34,134,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2489.png
47,127,59,138,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2490.png
40,154,51,165,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2491.png
25,192,36,201,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2492.png
60,171,69,182,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2493.png
142,2,149,9,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2494.png
137,12,146,21,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2495.png
124,23,130,30,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2496.png
118,30,124,38,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2497.png
103,38,111,46,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2498.png
95,64,102,70,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2499.png
82,67,89,73,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2500.png
86,76,93,83,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2501.png
103,77,111,85,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2502.png
102,108,110,117,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2503.png
111,122,118,130,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2504.png
111,151,122,163,mask_incorrectly_worn,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2505.png
99,165,111,177,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2506.png
124,210,137,224,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2507.png
91,257,106,272,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2508.png
180,3,184,8,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2509.png
165,13,171,20,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2510.png
154,17,161,23,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2511.png
159,30,164,37,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2512.png
169,26,177,35,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2513.png
127,55,134,62,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2514.png
156,54,163,62,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2515.png
135,63,143,72,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2516.png
117,72,124,80,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2517.png
143,78,152,87,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2518.png
133,100,142,107,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2519.png
178,87,186,96,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2520.png
164,100,174,108,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2521.png
139,124,147,134,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2522.png
169,116,178,126,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2523.png
146,168,156,180,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2524.png
148,189,158,201,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2525.png
159,192,170,205,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2526.png
158,254,173,269,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2527.png
182,216,189,226,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2528.png
183,159,194,170,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2529.png
177,149,188,157,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2530.png
189,17,194,23,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2531.png
216,7,221,13,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2532.png
202,21,207,24,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2533.png
213,27,220,34,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2534.png
227,15,233,22,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2535.png
196,36,203,44,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2536.png
212,54,216,59,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2537.png
199,64,208,71,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2538.png
221,80,229,88,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2539.png
191,97,199,107,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2540.png
219,94,227,102,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2541.png
211,100,220,111,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2542.png
195,123,203,132,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2543.png
249,1,255,6,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2544.png
254,22,260,29,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2545.png
265,17,270,23,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2546.png
276,22,280,28,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2547.png
279,23,285,30,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2548.png
269,36,274,42,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2549.png
292,27,298,35,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2550.png
293,37,299,44,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2551.png
281,54,288,61,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2552.png
255,45,262,51,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2553.png
246,49,254,57,mask_incorrectly_worn,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2554.png
251,80,259,87,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2555.png
238,106,247,115,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2556.png
265,104,273,112,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2557.png
234,142,245,151,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2558.png
236,206,249,219,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2559.png
213,236,227,250,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2560.png
253,225,266,238,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2561.png
304,1,311,7,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2562.png
326,18,332,26,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2563.png
334,23,339,29,without_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2564.png
327,37,332,44,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2565.png
328,45,335,52,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2566.png
307,63,315,72,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2567.png
325,82,332,90,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2568.png
275,114,284,124,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2569.png
289,108,298,117,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2570.png
283,125,293,134,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2571.png
287,145,296,156,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2572.png
275,149,286,161,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2573.png
297,248,311,263,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2574.png
354,267,370,278,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2575.png
380,270,395,278,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2576.png
358,219,371,231,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2577.png
372,212,383,226,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2578.png
373,163,384,175,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2579.png
373,144,384,155,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2580.png
397,132,401,142,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2581.png
356,131,364,136,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2582.png
362,117,371,127,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2583.png
349,100,358,110,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2584.png
367,85,375,95,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2585.png
345,86,354,95,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2586.png
338,75,345,84,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2587.png
362,74,367,80,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2588.png
339,59,347,67,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2589.png
346,44,352,51,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2590.png
383,48,388,55,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2591.png
391,27,397,34,with_mask,maksssksksss603,400,278,maksssksksss603.xml,maksssksksss603.png,maksssksksss603-2592.png
